timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,agl_est
23767,80.541,28.9199,28.875,28.93
23768,80.5422,28.9177,28.8818,28.9236
23769,80.5434,28.9336,28.8886,28.9215
23770,80.5445,28.9462,28.8563,28.9174
23771,80.5455,28.9181,28.846,28.9096
23772,80.5513,28.9321,28.86,28.9107
23773,80.5523,28.9026,28.8485,28.9028
23774,80.5531,28.9205,28.8753,28.9023
23775,80.5369,28.9061,28.8789,28.8876
23776,80.5376,28.9134,28.8772,28.89
23777,80.5383,28.885,28.8398,28.8838
23778,80.539,28.899,28.8356,28.8803
23779,80.5396,28.9074,28.8348,28.8785
23780,80.5402,28.9036,28.8492,28.8784
23781,80.5407,28.8832,28.8378,28.8744
23782,80.5412,28.8918,28.8373,28.8724
23783,80.5464,28.8965,28.8601,28.8778
23784,80.5468,28.9045,28.859,28.8791
23785,80.5471,28.9222,28.822,28.8776
23786,80.5474,28.937,28.8093,28.8767
23787,80.5477,28.9456,28.7813,28.8736
23788,80.5478,28.9601,28.7865,28.8737
23789,80.548,28.9765,28.812,28.8788
23790,80.5481,28.9944,28.8388,28.8882
23791,80.5482,28.9075,28.8434,28.8851
23792,80.5482,28.9245,28.8603,28.8869
23793,80.5497,28.8773,28.8773,28.8858
23794,80.5497,28.8549,28.8916,28.8827
23795,80.5351,28.8731,28.9006,28.8726
23796,80.5349,28.8972,28.9156,28.8808
23797,80.5347,28.887,28.9054,28.8844
23798,80.5344,28.8691,28.8046,28.8725
23799,80.5341,28.8839,28.8286,28.8683
23800,80.5337,28.8661,28.8384,28.8641
23801,80.5333,28.8565,28.8288,28.8586
23802,80.5329,28.8643,28.8181,28.854
23803,80.5324,28.8938,28.8475,28.8577
23804,80.5437,28.8934,28.8378,28.8682
23805,80.5432,28.9042,28.8022,28.8641
23806,80.5425,28.9251,28.7859,28.8615
23807,80.5418,28.9324,28.793,28.8612
23808,80.541,28.9519,28.7937,28.8635
23809,80.5401,28.9711,28.7942,28.8675
23810,80.5391,28.9871,28.8101,28.8744
23811,80.5381,29.016,28.8295,28.8855
23812,80.5369,29.0321,28.8547,28.8988
23813,80.5357,29.0318,28.845,28.9075
23814,80.4979,29.06,28.8636,28.8923
23815,80.5152,29.0092,28.8594,28.9156
23816,80.5136,29.0368,28.8776,28.9245
23817,80.5118,29.0452,28.9045,28.9354
23818,80.51,29.0505,28.8909,28.9426
23819,80.5081,29.0393,28.9078,28.9487
23820,80.5061,29.0536,28.9314,28.9578
23821,80.504,29.0314,28.8714,28.9546
23822,80.5024,29.0495,28.8801,28.9558
23823,80.4995,29.0677,28.8981,28.9602
23824,80.4971,29.0723,28.8837,28.9627
23825,80.4964,29.0673,28.888,28.9658
23826,80.4938,29.0678,28.9073,28.9691
23827,80.491,29.0904,28.9297,28.9768
23828,80.4882,29.0645,28.9132,28.9776
23829,80.4852,29.0575,28.925,28.9786
23830,80.4821,29.0428,28.825,28.9655
23831,80.479,29.0152,28.8351,28.9533
23832,80.4757,29.0376,28.8479,28.9483
23833,80.4723,29.0227,28.8708,28.9454
23834,80.471,29.0233,28.8808,28.946
23835,80.4674,28.9794,28.8843,28.9399
23836,80.4802,29.0016,28.8874,28.9507
23837,80.4764,28.9554,28.8983,28.942
23838,80.4726,28.9405,28.8738,28.9307
23839,80.4686,28.9505,28.8838,28.9244
23840,80.4646,28.963,28.8963,28.9226
23841,80.4605,28.9866,28.8815,28.9223
23842,80.4564,28.9774,28.8723,28.9198
23843,80.4521,28.9912,28.8765,28.92
23844,80.4479,29.0046,28.8611,28.9199
23845,80.4436,29.0255,28.8052,28.9155
23846,80.4415,29.0396,28.8096,28.9162
23847,80.437,29.0129,28.8307,28.9142
23848,80.4325,29.0256,28.8336,28.9145
23849,80.4279,29.039,28.8565,28.9191
23850,80.4233,28.9814,28.8564,28.9156
23851,80.4186,28.994,28.8401,28.9124
23852,80.4138,28.9776,28.8332,28.907
23853,80.409,28.9391,28.8427,28.8995
23854,80.4041,28.894,28.865,28.8909
23855,80.3795,28.9152,28.7802,28.8618
23856,80.3745,28.8971,28.8006,28.8548
23857,80.3959,28.8605,28.7929,28.8641
23858,80.3907,28.8699,28.8022,28.8533
23859,80.3855,28.8709,28.7645,28.8406
23860,80.3802,28.8431,28.698,28.8193
23861,80.3748,28.8413,28.7057,28.804
23862,80.3694,28.8027,28.667,28.7827
23863,80.3638,28.7829,28.6665,28.7641
23864,80.3582,28.78,28.6733,28.7505
23865,80.3524,28.7788,28.6817,28.7411
23866,80.3466,28.7854,28.6688,28.7332
23867,80.3606,28.7913,28.6747,28.7437
23868,80.3547,28.8076,28.652,28.7358
23869,80.3487,28.7817,28.6553,28.7269
23870,80.3426,28.7565,28.6495,28.7164
23871,80.3365,28.7509,28.6633,28.7094
23872,80.3303,28.7422,28.6448,28.7008
23873,80.324,28.7156,28.6474,28.6913
23874,80.3012,28.7177,28.6592,28.6735
23875,80.2949,28.7085,28.65,28.6703
23876,80.2886,28.6916,28.6136,28.6611
23877,80.2822,28.6922,28.6043,28.6531
23878,80.268,28.6938,28.6059,28.6417
23879,80.2616,28.6772,28.5893,28.6347
23880,80.2551,28.6679,28.5702,28.6259
23881,80.2487,28.6706,28.5533,28.6175
23882,80.2421,28.6548,28.5473,28.6085
23883,80.2356,28.6272,28.5489,28.5984
23884,80.229,28.6315,28.5532,28.5919
23885,80.2224,28.6351,28.5665,28.5893
23886,80.2157,28.6088,28.55,28.5818
23887,80.2091,28.6035,28.5251,28.5724
23888,80.2027,28.6159,28.4689,28.5599
23889,80.196,28.6001,28.4628,28.5476
23890,80.1894,28.6049,28.4675,28.5398
23891,80.1828,28.5971,28.44,28.5294
23892,80.1762,28.5911,28.4535,28.5227
23893,80.1696,28.5949,28.4376,28.5161
23894,80.1174,28.5763,28.4485,28.4766
23895,80.1108,28.5794,28.4614,28.4832
23896,80.1044,28.5609,28.433,28.482
23897,80.0982,28.5713,28.4335,28.4827
23898,80.092,28.5734,28.4257,28.4825
23899,80.0975,28.5531,28.4152,28.487
23900,80.0916,28.5536,28.4255,28.4833
23901,80.0858,28.5548,28.4168,28.4797
23902,80.0803,28.5632,28.4055,28.4768
23903,80.0749,28.5539,28.4158,28.4749
23904,80.0698,28.5447,28.4164,28.4726
23905,80.0648,28.5538,28.4254,28.4734
23906,80.0602,28.5551,28.4169,28.4732
23907,80.0557,28.565,28.4169,28.4746
23908,80.0514,28.5652,28.4269,28.477
23909,80.0277,28.5174,28.3988,28.4545
23910,80.0238,28.4971,28.4081,28.4512
23911,80.0202,28.4583,28.4188,28.4452
23912,80.0168,28.4598,28.4104,28.4401
23913,80.0136,28.4596,28.4002,28.435
23914,79.9827,28.4708,28.3717,28.4086
23915,79.9797,28.452,28.3728,28.4074
23916,79.9769,28.4126,28.2936,28.391
23917,79.9743,28.4138,28.2849,28.3781
23918,79.9718,28.3938,28.2847,28.366
23919,79.9695,28.3933,28.2544,28.3531
23920,79.9828,28.3538,28.195,28.342
23921,79.9807,28.3321,28.1832,28.3179
23922,79.9791,28.339,28.1702,28.2999
23923,79.9767,28.3388,28.17,28.2859
23924,79.9749,28.3352,28.1663,28.2751
23925,79.9732,28.3422,28.1733,28.2692
23926,79.9716,28.3283,28.1693,28.2626
23927,79.9703,28.3137,28.1646,28.2553
23928,79.9691,28.3,28.1608,28.2477
23929,79.9682,28.2548,28.1653,28.2369
23930,79.9832,28.2597,28.1503,28.2393
23931,79.9828,28.2651,28.1458,28.2298
23932,79.9826,28.2592,28.1497,28.2228
23933,79.9827,28.244,28.1445,28.2151
23934,79.9864,28.2484,28.1488,28.2133
23935,79.9869,28.2119,28.1522,28.2052
23936,79.9876,28.2063,28.1566,28.1993
23937,79.9885,28.2093,28.1595,28.1959
23938,79.9896,28.2126,28.1528,28.1931
23939,79.9907,28.2164,28.1567,28.1921
23940,80.0073,28.2193,28.1595,28.2035
23941,80.0086,28.2233,28.1636,28.2017
23942,80.01,28.1975,28.1676,28.1975
23943,80.0114,28.2016,28.1518,28.1929
23944,80.0129,28.2065,28.1766,28.1936
23945,80.0144,28.181,28.161,28.1885
23946,80.0159,28.1857,28.1558,28.1848
23947,80.0175,28.2206,28.1607,28.1875
23948,80.0191,28.2245,28.1647,28.1906
23949,80.0207,28.2091,28.1792,28.1928
23950,80.0223,28.2333,28.2034,28.2009
23951,80.0393,28.2369,28.207,28.219
23952,80.041,28.2411,28.2111,28.2222
23953,80.0427,28.2444,28.2144,28.2254
23954,80.0444,28.2379,28.218,28.2273
23955,80.0664,28.2417,28.2018,28.2419
23956,80.0682,28.2446,28.2246,28.2412
23957,80.0698,28.2382,28.2082,28.2375
23958,80.0715,28.2411,28.2112,28.2357
23959,80.0731,28.254,28.2141,28.2364
23960,80.0746,28.2671,28.1972,28.2364
23961,80.0878,28.2594,28.1895,28.2428
23962,80.0893,28.2519,28.2019,28.2396
23963,80.0907,28.2441,28.2042,28.2364
23964,80.0921,28.2058,28.1958,28.2278
23965,80.0934,28.2475,28.1776,28.2246
23966,80.0946,28.2588,28.1789,28.2239
23967,80.0958,28.2602,28.1802,28.2238
23968,80.0969,28.2517,28.1718,28.2213
23969,80.098,28.2129,28.1829,28.2157
23970,80.0989,28.1544,28.2044,28.2066
23971,80.0997,28.1458,28.1857,28.1961
23972,80.112,28.1471,28.167,28.1944
23973,80.1126,28.1485,28.1685,28.1851
23974,80.111,28.1297,28.1597,28.1729
23975,80.1113,28.1311,28.1411,28.1631
23976,80.1114,28.1226,28.1425,28.1548
23977,80.1115,28.1038,28.0938,28.1395
23978,80.1113,28.1052,28.0952,28.1286
23979,80.1111,28.1065,28.0465,28.1141
23980,80.1106,28.1078,28.0478,28.1038
23981,80.1101,28.1191,28.0491,28.0979
23982,80.1306,28.1202,28.0402,28.1079
23983,80.1298,28.1213,28.0414,28.1
23984,80.1289,28.1225,28.0525,28.0959
23985,80.1279,28.1236,28.0436,28.0918
23986,80.1267,28.1347,28.0447,28.0903
23987,80.1254,28.1456,28.0456,28.0909
23988,80.124,28.1465,28.0565,28.0928
23989,80.1224,28.1473,28.0773,28.097
23990,80.1207,28.1479,28.0779,28.1001
23991,80.1188,28.1585,28.0985,28.1066
23992,80.1168,28.1789,28.0989,28.1141
23993,80.1335,28.1892,28.0992,28.1345
23994,80.1313,28.2394,28.0994,28.1425
23995,80.0978,28.2395,28.0995,28.1256
23996,80.0954,28.2394,28.0794,28.1332
23997,80.0929,28.2392,28.0992,28.1413
23998,80.0905,28.2389,28.1189,28.1498
23999,80.088,28.2585,28.1285,28.16
24000,80.0854,28.268,28.138,28.17
24001,80.0829,28.2775,28.1475,28.1798
24002,80.0804,28.2969,28.1469,28.1894
24003,80.1128,28.2963,28.1663,28.2244
24004,80.1103,28.2956,28.1656,28.2243
24005,80.1079,28.2948,28.1648,28.224
24006,80.1055,28.2942,28.1942,28.2277
24007,80.1031,28.2933,28.1933,28.2302
24008,80.1007,28.2925,28.1926,28.2318
24009,80.0983,28.2917,28.1917,28.2328
24010,80.096,28.2907,28.1907,28.2332
24011,80.0938,28.29,28.17,28.2307
24012,80.0916,28.269,28.189,28.2287
24013,80.0895,28.268,28.188,28.227
24014,80.0953,28.2572,28.1673,28.2272
24015,80.0677,28.2561,28.1561,28.2014
24016,80.0658,28.2552,28.1553,28.201
24017,80.0638,28.2842,28.1542,28.2046
24018,80.062,28.273,28.133,28.2028
24019,80.0602,28.2722,28.1523,28.204
24020,80.0585,28.2808,28.1609,28.2074
24021,80.0569,28.2796,28.1497,28.2082
24022,80.0557,28.2787,28.1288,28.2061
24023,80.0538,28.2768,28.1469,28.2063
24024,80.0641,28.2655,28.1157,28.2096
24025,80.0628,28.2639,28.1241,28.2043
24026,80.0614,28.2421,28.1222,28.1974
24027,80.0602,28.2408,28.111,28.1906
24028,80.059,28.259,28.1092,28.1879
24029,80.0579,28.2674,28.1075,28.187
24030,80.0568,28.266,28.1062,28.186
24031,80.0557,28.274,28.1042,28.1861
24032,80.0548,28.2826,28.1029,28.1872
24033,80.0539,28.2909,28.1012,28.189
24034,80.0233,28.289,28.1092,28.1695
24035,80.0343,28.2878,28.108,28.1853
24036,80.0336,28.3258,28.1061,28.1931
24037,80.033,28.3342,28.1345,28.2039
24038,80.0325,28.3627,28.143,28.2168
24039,80.032,28.3604,28.1508,28.227
24040,80.0316,28.3591,28.1495,28.2341
24041,80.0312,28.3972,28.1576,28.2456
24042,80.0309,28.395,28.2453,28.2655
24043,80.0307,28.3937,28.2739,28.2838
24044,80.0306,28.3914,28.2717,28.2965
24045,80.0357,28.3896,28.2898,28.3118
24046,80.0357,28.398,28.2882,28.3202
24047,80.0357,28.3956,28.2858,28.3257
24048,80.0358,28.3944,28.2847,28.3295
24049,80.036,28.3924,28.2827,28.3318
24050,80.0362,28.4003,28.2806,28.3342
24051,80.0364,28.3991,28.2794,28.3357
24052,80.0367,28.4068,28.297,28.3403
24053,80.037,28.4254,28.2957,28.3459
24054,80.0374,28.4239,28.2942,28.3497
24055,80.0125,28.4216,28.292,28.3333
24056,80.0249,28.4205,28.3009,28.3497
24057,80.0254,28.4185,28.2988,28.3525
24058,80.026,28.4166,28.2969,28.354
24059,80.0267,28.3954,28.2957,28.3523
24060,80.0273,28.393,28.2933,28.3503
24061,80.0281,28.3917,28.292,28.3486
24062,80.0288,28.3901,28.2904,28.347
24063,80.0295,28.4076,28.2879,28.3477
24064,80.0303,28.4064,28.2868,28.3479
24065,80.0309,28.4141,28.2845,28.3488
24066,80.0599,28.4123,28.2927,28.3711
24067,80.0605,28.4106,28.301,28.3675
24068,80.061,28.4182,28.3185,28.3681
24069,80.0615,28.4269,28.3172,28.3695
24070,80.0619,28.4251,28.3254,28.3713
24071,80.0623,28.4229,28.3232,28.372
24072,80.0626,28.4415,28.3219,28.3748
24073,80.0627,28.4392,28.3297,28.3775
24074,80.0417,28.4573,28.3278,28.3661
24075,80.0417,28.4557,28.3262,28.3726
24076,80.0603,28.4635,28.334,28.3933
24077,80.0601,28.4623,28.3328,28.3942
24078,80.0597,28.4707,28.3312,28.3957
24079,80.0592,28.4786,28.3491,28.4001
24080,80.0586,28.4772,28.3478,28.403
24081,80.0579,28.4749,28.3455,28.4043
24082,80.057,28.483,28.3635,28.4087
24083,80.0561,28.4811,28.3716,28.4127
24084,80.0551,28.4784,28.3788,28.4162
24085,80.054,28.4767,28.3871,28.4195
24086,80.053,28.4745,28.3849,28.4214
24087,80.0706,28.482,28.3825,28.4373
24088,80.0694,28.48,28.3805,28.4345
24089,80.0681,28.4773,28.3877,28.433
24090,80.0666,28.4752,28.3857,28.4313
24091,80.0652,28.4729,28.3933,28.4307
24092,80.0637,28.48,28.3905,28.4308
24093,80.0621,28.4883,28.3888,28.4316
24094,80.0298,28.4859,28.3864,28.4091
24095,80.028,28.4936,28.3842,28.4156
24096,80.0262,28.5016,28.3922,28.4225
24097,80.0325,28.499,28.3996,28.4342
24098,80.0305,28.5072,28.3978,28.4376
24099,80.0285,28.5152,28.4058,28.4421
24100,80.0265,28.5326,28.4132,28.4487
24101,80.0244,28.5413,28.422,28.4558
24102,80.0223,28.5391,28.4297,28.4617
24103,80.0201,28.5472,28.4378,28.4681
24104,80.0178,28.5552,28.4359,28.4736
24105,80.0155,28.5621,28.4329,28.4782
24106,80.0132,28.5602,28.4608,28.4849
24107,80.0109,28.5575,28.478,28.4917
24108,80.0367,28.5546,28.4751,28.5168
24109,80.0343,28.5624,28.4829,28.5166
24110,80.0319,28.5596,28.4801,28.5156
24111,80.0294,28.5672,28.4778,28.5156
24112,80.027,28.565,28.4855,28.5163
24113,80.0246,28.5722,28.4828,28.5174
24114,79.9959,28.5706,28.4912,28.4997
24115,79.9933,28.5686,28.4891,28.5054
24116,79.9909,28.5767,28.4972,28.5118
24117,79.9883,28.5757,28.4962,28.5162
24118,79.9977,28.5742,28.4948,28.5279
24119,79.9952,28.5734,28.4939,28.5275
24120,79.9927,28.5825,28.503,28.5296
24121,79.9903,28.5811,28.5017,28.5308
24122,79.9884,28.5809,28.5014,28.5321
24123,79.9853,28.5796,28.5001,28.5318
24124,79.9829,28.5888,28.4994,28.5332
24125,79.9805,28.5887,28.4994,28.5343
24126,79.9781,28.5977,28.4985,28.5361
24127,79.9758,28.598,28.5087,28.5388
24128,79.982,28.5977,28.5083,28.5471
24129,79.9797,28.5969,28.5075,28.5467
24130,79.9776,28.5872,28.5078,28.5453
24131,79.9755,28.5863,28.5068,28.5441
24132,79.9734,28.5763,28.5068,28.5419
24133,79.9714,28.5764,28.5069,28.5403
24134,79.9466,28.5756,28.4962,28.5208
24135,79.9447,28.5762,28.4869,28.5222
24136,79.9429,28.5755,28.4861,28.5231
24137,79.9411,28.5748,28.4854,28.5236
24138,79.9612,28.5751,28.4858,28.5403
24139,79.9596,28.574,28.4847,28.5363
24140,79.9581,28.5744,28.485,28.5334
24141,79.9566,28.5743,28.485,28.5313
24142,79.9551,28.5736,28.4843,28.5296
24143,79.9537,28.5746,28.4853,28.5287
24144,79.9524,28.574,28.4847,28.5278
24145,79.951,28.5741,28.4848,28.5273
24146,79.9497,28.5747,28.4754,28.5257
24147,79.9484,28.5737,28.4744,28.5243
24148,79.9624,28.5745,28.4752,28.5349
24149,79.9612,28.5644,28.475,28.53
24150,79.9599,28.5541,28.4747,28.525
24151,79.9587,28.5549,28.4755,28.5216
24152,79.9575,28.5541,28.4746,28.5188
24153,79.9564,28.5443,28.4649,28.5143
24154,79.9552,28.5445,28.465,28.5109
24155,79.9376,28.5434,28.4541,28.4947
24156,79.9363,28.5543,28.455,28.4964
24157,79.935,28.534,28.4447,28.4936
24158,79.9337,28.5341,28.4447,28.4915
24159,79.941,28.535,28.4456,28.4966
24160,79.9396,28.534,28.4446,28.4937
24161,79.9383,28.5149,28.4454,28.4892
24162,79.9368,28.5049,28.4354,28.4832
24163,79.9354,28.5044,28.4349,28.4786
24164,79.9339,28.4953,28.4357,28.4741
24165,79.9325,28.4942,28.4346,28.4705
24166,79.9311,28.4842,28.4345,28.4666
24167,79.9297,28.484,28.4344,28.4636
24168,79.9284,28.4824,28.4229,28.4597
24169,79.9555,28.4729,28.4233,28.4768
24170,79.9542,28.4718,28.4123,28.4668
24171,79.9529,28.4612,28.4116,28.4579
24172,79.9517,28.4614,28.4019,28.4501
24173,79.9505,28.4599,28.4003,28.444
24174,79.9286,28.4603,28.4008,28.4243
24175,79.9273,28.4598,28.3903,28.4236
24176,79.9261,28.459,28.3895,28.4228
24177,79.9249,28.44,28.3904,28.4199
24178,79.9237,28.439,28.3894,28.4175
24179,79.9225,28.4201,28.3903,28.4134
24180,79.9235,28.3512,28.381,28.4017
24181,79.9223,28.3508,28.3607,28.3887
24182,79.9211,28.3526,28.3526,28.3782
24183,79.9199,28.3525,28.3327,28.368
24184,79.9188,28.3437,28.2742,28.3515
24185,79.9177,28.3454,28.2759,28.3398
24186,79.9166,28.3458,28.2663,28.33
24187,79.9155,28.3485,28.269,28.3236
24188,79.9145,28.3498,28.2703,28.3192
24189,79.9134,28.3512,28.2618,28.315
24190,79.9385,28.3539,28.2645,28.3319
24191,79.9374,28.3548,28.2654,28.3253
24192,79.9364,28.3575,28.2681,28.3212
24193,79.9354,28.3597,28.2703,28.3188
24194,79.9024,28.3612,28.2718,28.2941
24195,79.9013,28.3748,28.2754,28.3016
24196,79.9003,28.3765,28.2772,28.3076
24197,79.8993,28.3793,28.2899,28.3141
24198,79.8983,28.3826,28.2932,28.3198
24199,79.8974,28.3942,28.2948,28.3257
24200,79.8965,28.4278,28.3185,28.3377
24201,79.8821,28.4401,28.3208,28.3385
24202,79.8813,28.4425,28.3331,28.351
24203,79.8805,28.4461,28.3368,28.3612
24204,79.8798,28.4774,28.3482,28.3744
24205,79.8792,28.4808,28.3515,28.385
24206,79.8787,28.4831,28.3638,28.3948
24207,79.8782,28.4947,28.3754,28.4051
24208,79.8778,28.4975,28.3782,28.4135
24209,79.8775,28.4984,28.3791,28.4199
24210,79.8774,28.5103,28.391,28.4279
24211,79.9059,28.5121,28.4027,28.4567
24212,79.906,28.5126,28.4132,28.4584
24213,79.9063,28.5147,28.4152,28.4603
24214,79.9049,28.5249,28.4155,28.4619
24215,79.9054,28.5261,28.4167,28.4647
24216,79.906,28.5272,28.4178,28.4672
24217,79.9067,28.5271,28.4276,28.4704
24218,79.9075,28.5287,28.4292,28.4732
24219,79.9084,28.5291,28.4296,28.4755
24220,79.9094,28.5402,28.4308,28.4788
24221,79.9105,28.5515,28.442,28.4843
24222,79.9307,28.5517,28.4522,28.5038
24223,79.9323,28.5534,28.4638,28.5062
24224,79.9336,28.5541,28.4645,28.5081
24225,79.935,28.5553,28.4657,28.5097
24226,79.9364,28.557,28.4674,28.5114
24227,79.9378,28.5576,28.468,28.5128
24228,79.9394,28.5597,28.4701,28.5145
24229,79.9409,28.5707,28.4712,28.5173
24230,79.9425,28.5719,28.4724,28.5197
24231,79.9441,28.5738,28.4742,28.522
24232,79.9578,28.5843,28.4748,28.5341
24233,79.9595,28.5963,28.4868,28.5373
24234,79.961,28.6073,28.4878,28.5411
24235,79.9628,28.6083,28.4888,28.5443
24236,79.9644,28.6201,28.4907,28.5484
24237,79.966,28.6207,28.5012,28.5528
24238,79.9676,28.6225,28.513,28.5578
24239,79.9691,28.6236,28.5141,28.5618
24240,79.9706,28.6242,28.5246,28.5662
24241,79.9721,28.6357,28.5262,28.5711
24242,79.9734,28.6459,28.5264,28.5759
24243,80.0089,28.6472,28.5277,28.6053
24244,80.0101,28.6581,28.5386,28.6045
24245,80.0113,28.6584,28.5389,28.6039
24246,80.0125,28.66,28.5404,28.6038
24247,80.0136,28.6702,28.5507,28.6063
24248,80.0145,28.6811,28.5815,28.6134
24249,80.0154,28.692,28.5924,28.6214
24250,80.0163,28.6922,28.5926,28.6274
24251,80.017,28.7035,28.6238,28.6372
24252,80.0178,28.7136,28.6239,28.6458
24253,80.03,28.7142,28.6246,28.6609
24254,80.0307,28.7251,28.6255,28.6651
24255,80.022,28.7252,28.6356,28.6625
24256,80.0226,28.7265,28.6369,28.6678
24257,80.0231,28.7268,28.6571,28.6743
24258,80.0236,28.7375,28.6578,28.6805
24259,80.024,28.7386,28.6689,28.6867
24260,80.0244,28.7389,28.6692,28.6914
24261,80.0247,28.7405,28.6708,28.6952
24262,80.025,28.7512,28.6715,28.6995
24263,80.0331,28.7523,28.6726,28.7088
24264,80.0333,28.7538,28.6741,28.7103
24265,80.0334,28.7445,28.6748,28.7102
24266,80.0335,28.7464,28.6866,28.7119
24267,80.0335,28.7473,28.6875,28.7133
24268,80.0336,28.7388,28.689,28.7135
24269,80.0337,28.7405,28.6906,28.7141
24270,80.0337,28.7413,28.6815,28.7134
24271,80.0337,28.7432,28.6834,28.7134
24272,80.0337,28.744,28.6842,28.7136
24273,80.0338,28.7455,28.6856,28.7141
24274,80.0452,28.7469,28.687,28.7234
24275,80.0445,28.7476,28.6878,28.7214
24276,80.0446,28.7492,28.6694,28.7184
24277,80.0445,28.7497,28.66,28.715
24278,80.0445,28.731,28.6612,28.7102
24279,80.0443,28.732,28.6622,28.7068
24280,80.0442,28.7327,28.6629,28.7045
24281,80.044,28.7341,28.6643,28.703
24282,80.0439,28.7246,28.6548,28.6995
24283,80.0435,28.7259,28.6561,28.6971
24284,80.0678,28.7269,28.6571,28.714
24285,80.0674,28.7276,28.6578,28.7083
24286,80.067,28.7188,28.6589,28.7031
24287,80.0663,28.719,28.6591,28.6991
24288,80.0658,28.7201,28.6603,28.6964
24289,80.0649,28.7207,28.6608,28.6944
24290,80.064,28.7214,28.6616,28.6929
24291,80.063,28.7225,28.6527,28.6909
24292,80.0619,28.7228,28.6529,28.6892
24293,80.0607,28.7239,28.6541,28.6883
24294,80.0356,28.7244,28.6546,28.6699
24295,80.0674,28.7153,28.6355,28.6951
24296,80.0656,28.7163,28.6565,28.6915
24297,80.0638,28.7167,28.6569,28.6889
24298,80.062,28.7081,28.6383,28.6836
24299,80.0601,28.7087,28.6488,28.681
24300,80.058,28.7098,28.65,28.6792
24301,80.0558,28.711,28.6412,28.6767
24302,80.0536,28.7016,28.6318,28.6726
24303,80.0511,28.7031,28.6333,28.6696
24304,80.0489,28.7037,28.6339,28.6677
24305,80.0574,28.7049,28.6451,28.6759
24306,80.0551,28.6962,28.6363,28.6717
24307,80.0523,28.6969,28.6371,28.6685
24308,80.0496,28.6986,28.6387,28.6665
24309,80.047,28.6893,28.6394,28.664
24310,80.0442,28.6805,28.6406,28.661
24311,80.0414,28.6816,28.6317,28.6579
24312,80.0387,28.6722,28.6223,28.6531
24313,80.0359,28.6638,28.6138,28.6474
24314,79.9958,28.6544,28.6144,28.6142
24315,79.9929,28.6457,28.6058,28.615
24316,79.9917,28.6268,28.5769,28.6107
24317,79.9888,28.6176,28.5777,28.6053
24318,79.986,28.619,28.5491,28.5977
24319,79.9833,28.6195,28.5496,28.5923
24320,79.9804,28.6209,28.551,28.5885
24321,79.9776,28.6218,28.5519,28.586
24322,79.9755,28.6126,28.5527,28.5836
24323,79.972,28.6141,28.5442,28.5799
24324,79.9693,28.6147,28.5548,28.5791
24325,79.9664,28.6161,28.5462,28.5775
24326,79.9888,28.6169,28.5371,28.594
24327,79.986,28.6179,28.5381,28.5878
24328,79.9832,28.6092,28.5393,28.5823
24329,79.9805,28.6096,28.5397,28.5783
24330,79.9778,28.611,28.5411,28.5757
24331,79.975,28.6116,28.5417,28.5739
24332,79.9724,28.6127,28.5328,28.5716
24333,79.9697,28.6136,28.5337,28.5701
24334,79.9477,28.614,28.5341,28.5548
24335,79.945,28.6152,28.5353,28.5581
24336,79.9426,28.6154,28.5256,28.5596
24337,79.9712,28.6164,28.5265,28.5838
24338,79.9686,28.617,28.5271,28.5789
24339,79.966,28.6175,28.5376,28.5766
24340,79.9635,28.6185,28.5286,28.574
24341,79.9614,28.6186,28.5387,28.5736
24342,79.9586,28.6196,28.5397,28.5731
24343,79.9563,28.62,28.5401,28.5731
24344,79.9539,28.6206,28.5407,28.5733
24345,79.9516,28.6216,28.5417,28.5738
24346,79.9496,28.6118,28.5319,28.5718
24347,79.9747,28.603,28.533,28.5895
24348,79.9726,28.6034,28.5235,28.5812
24349,79.9706,28.5943,28.5243,28.5741
24350,79.9686,28.5952,28.5153,28.5678
24351,79.9668,28.5856,28.5057,28.5608
24352,79.9647,28.5868,28.5069,28.5556
24353,79.963,28.5771,28.4872,28.5483
24354,79.9628,28.5781,28.4882,28.5442
24355,79.9611,28.5688,28.4789,28.5377
24356,79.9596,28.5694,28.4794,28.5332
24357,79.9577,28.5604,28.4705,28.5272
24358,79.9676,28.5607,28.4707,28.5315
24359,79.9662,28.5416,28.4717,28.5241
24360,79.9647,28.5322,28.4622,28.516
24361,79.9634,28.5328,28.4628,28.5103
24362,79.9617,28.5137,28.4637,28.5035
24363,79.9602,28.514,28.444,28.496
24364,79.9589,28.4849,28.4249,28.4843
24365,79.9575,28.4852,28.4152,28.4744
24366,79.9561,28.4857,28.3958,28.4646
24367,79.9549,28.4862,28.3863,28.4563
24368,79.9591,28.4863,28.3864,28.4541
24369,79.9577,28.4869,28.377,28.4474
24370,79.9564,28.477,28.377,28.441
24371,79.9553,28.4774,28.3774,28.4366
24372,79.9543,28.4776,28.3776,28.4335
24373,79.9533,28.4776,28.3776,28.4312
24374,79.9149,28.4778,28.3779,28.4021
24375,79.9139,28.4876,28.3777,28.4095
24376,79.9126,28.4978,28.3779,28.4159
24377,79.9115,28.5077,28.3877,28.4235
24378,79.9109,28.5077,28.3878,28.4295
24379,79.9245,28.5078,28.3978,28.4456
24380,79.9233,28.5076,28.4176,28.4491
24381,79.9221,28.5077,28.4278,28.4532
24382,79.9211,28.5076,28.4176,28.4549
24383,79.9202,28.5077,28.4178,28.4563
